Start Date,1/1/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AAPL US Equity,,,,,,,,,META US Equity,,,,,,,,,NFLX US Equity,,,,,,,,,GOOG US Equity,,,,,,,,,AMZN US Equity,,,,,,,,,SPX Index,,,,,,,,
,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?
Dates,PX_CLOSE_1D,EV_EBIT_ADJUSTED,GEO_GROW_NET_SALES,FREE_CASH_FLOW_YIELD,PE_RATIO,BEST_PEG_RATIO,PX_TO_SALES_RATIO,EBITDA_TO_REVENUE,PROF_MARGIN,PX_CLOSE_1D,EV_EBIT_ADJUSTED,GEO_GROW_NET_SALES,FREE_CASH_FLOW_YIELD,PE_RATIO,BEST_PEG_RATIO,PX_TO_SALES_RATIO,EBITDA_TO_REVENUE,PROF_MARGIN,PX_CLOSE_1D,EV_EBIT_ADJUSTED,GEO_GROW_NET_SALES,FREE_CASH_FLOW_YIELD,PE_RATIO,BEST_PEG_RATIO,PX_TO_SALES_RATIO,EBITDA_TO_REVENUE,PROF_MARGIN,PX_CLOSE_1D,EV_EBIT_ADJUSTED,GEO_GROW_NET_SALES,FREE_CASH_FLOW_YIELD,PE_RATIO,BEST_PEG_RATIO,PX_TO_SALES_RATIO,EBITDA_TO_REVENUE,PROF_MARGIN,PX_CLOSE_1D,EV_EBIT_ADJUSTED,GEO_GROW_NET_SALES,FREE_CASH_FLOW_YIELD,PE_RATIO,BEST_PEG_RATIO,PX_TO_SALES_RATIO,EBITDA_TO_REVENUE,PROF_MARGIN,PX_CLOSE_1D,EV_EBIT_ADJUSTED,GEO_GROW_NET_SALES,FREE_CASH_FLOW_YIELD,PE_RATIO,BEST_PEG_RATIO,PX_TO_SALES_RATIO,EBITDA_TO_REVENUE,PROF_MARGIN
#NAME?,42.77,#N/A N/A,#N/A N/A,6.1357,17.5935,#N/A N/A,3.6518,#N/A N/A,#N/A N/A,#NAME?,#N/A N/A,#N/A N/A,3.4152,28.6533,#N/A N/A,12.5942,#N/A N/A,#N/A N/A,#NAME?,#N/A N/A,#N/A N/A,-2.3757,150.1898,#N/A N/A,7.0914,#N/A N/A,#N/A N/A,#NAME?,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#NAME?,#N/A N/A,#N/A N/A,1.128,190.1577,#N/A N/A,3.1589,#N/A N/A,#N/A N/A,#NAME?,#N/A N/A,#N/A N/A,4.26,22.4278,#N/A N/A,2.2551,#N/A N/A,9.19
1/2/2018,42.308,#N/A N/A,#N/A N/A,6.0278,17.9085,#N/A N/A,3.7171,#N/A N/A,#N/A N/A,176.46,#N/A N/A,#N/A N/A,3.3218,29.4587,#N/A N/A,12.9482,#N/A N/A,#N/A N/A,191.96,#N/A N/A,#N/A N/A,-2.2681,157.3175,#N/A N/A,7.4279,#N/A N/A,#N/A N/A,52.32,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,58.474,#N/A N/A,#N/A N/A,1.1095,193.335,#N/A N/A,3.2117,#N/A N/A,#N/A N/A,2673.61,#N/A N/A,#N/A N/A,4.06,21.7321,#N/A N/A,2.2282,#N/A N/A,9.19
1/3/2018,43.065,#N/A N/A,#N/A N/A,6.0288,17.9053,#N/A N/A,3.7165,#N/A N/A,#N/A N/A,181.42,#N/A N/A,#N/A N/A,3.2634,29.9864,#N/A N/A,13.1801,#N/A N/A,#N/A N/A,201.07,#N/A N/A,#N/A N/A,-2.2241,160.4314,#N/A N/A,7.575,#N/A N/A,#N/A N/A,53.25,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,59.451,#N/A N/A,#N/A N/A,1.0955,195.8049,#N/A N/A,3.2527,#N/A N/A,#N/A N/A,2695.81,#N/A N/A,#N/A N/A,4.04,21.8675,#N/A N/A,2.2407,#N/A N/A,9.18
1/4/2018,43.058,#N/A N/A,#N/A N/A,6.001,17.9885,#N/A N/A,3.7338,#N/A N/A,#N/A N/A,184.67,#N/A N/A,#N/A N/A,3.2694,29.9312,#N/A N/A,13.1559,#N/A N/A,#N/A N/A,205.05,#N/A N/A,#N/A N/A,-2.2178,160.8852,#N/A N/A,7.5964,#N/A N/A,#N/A N/A,54.124,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,60.21,#N/A N/A,#N/A N/A,1.0906,196.6813,#N/A N/A,3.2673,#N/A N/A,#N/A N/A,2713.06,#N/A N/A,#N/A N/A,4.02,21.9549,#N/A N/A,2.2497,#N/A N/A,9.18
1/5/2018,43.258,#N/A N/A,#N/A N/A,5.9334,18.1933,#N/A N/A,3.7763,#N/A N/A,#N/A N/A,184.33,#N/A N/A,#N/A N/A,3.2253,30.3404,#N/A N/A,13.3357,#N/A N/A,#N/A N/A,205.63,#N/A N/A,#N/A N/A,-2.1718,164.2965,#N/A N/A,7.7575,#N/A N/A,#N/A N/A,54.32,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,60.479,#N/A N/A,#N/A N/A,1.0733,199.8602,#N/A N/A,3.3201,#N/A N/A,#N/A N/A,2723.99,#N/A N/A,#N/A N/A,3.99,22.1094,#N/A N/A,2.2655,#N/A N/A,9.18
1/8/2018,43.75,#N/A N/A,#N/A N/A,5.9555,18.1257,#N/A N/A,3.7622,#N/A N/A,#N/A N/A,186.85,#N/A N/A,#N/A N/A,3.2008,30.5726,#N/A N/A,13.4378,#N/A N/A,#N/A N/A,209.99,#N/A N/A,#N/A N/A,-2.1507,165.9083,#N/A N/A,7.8336,#N/A N/A,#N/A N/A,55.112,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,61.457,#N/A N/A,#N/A N/A,1.058,202.7431,#N/A N/A,3.368,#N/A N/A,#N/A N/A,2743.15,#N/A N/A,#N/A N/A,3.99,22.1463,#N/A N/A,2.2693,#N/A N/A,9.18
1/9/2018,43.588,#N/A N/A,#N/A N/A,5.9562,18.1237,#N/A N/A,3.7618,#N/A N/A,#N/A N/A,188.28,#N/A N/A,#N/A N/A,3.2078,30.5061,#N/A N/A,13.4085,#N/A N/A,#N/A N/A,212.05,#N/A N/A,#N/A N/A,-2.1788,163.7645,#N/A N/A,7.7323,#N/A N/A,#N/A N/A,55.347,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,62.343,#N/A N/A,#N/A N/A,1.0531,203.6911,#N/A N/A,3.3837,#N/A N/A,#N/A N/A,2747.71,#N/A N/A,#N/A N/A,3.98,22.1752,#N/A N/A,2.2722,#N/A N/A,9.18
1/10/2018,43.583,#N/A N/A,#N/A N/A,5.9576,18.1195,#N/A N/A,3.7609,#N/A N/A,#N/A N/A,187.87,#N/A N/A,#N/A N/A,3.2083,30.5012,#N/A N/A,13.4064,#N/A N/A,#N/A N/A,209.31,#N/A N/A,#N/A N/A,-2.1459,166.276,#N/A N/A,7.8509,#N/A N/A,#N/A N/A,55.313,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,62.635,#N/A N/A,#N/A N/A,1.0517,203.9561,#N/A N/A,3.3881,#N/A N/A,#N/A N/A,2751.29,#N/A N/A,#N/A N/A,3.99,22.1502,#N/A N/A,2.2697,#N/A N/A,9.18
1/11/2018,43.573,#N/A N/A,#N/A N/A,5.9239,18.2224,#N/A N/A,3.7823,#N/A N/A,#N/A N/A,187.84,#N/A N/A,#N/A N/A,3.2095,30.4898,#N/A N/A,13.4014,#N/A N/A,#N/A N/A,212.52,#N/A N/A,#N/A N/A,-2.0993,169.9689,#N/A N/A,8.0253,#N/A N/A,#N/A N/A,55.131,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,62.717,#N/A N/A,#N/A N/A,1.0333,207.5902,#N/A N/A,3.4485,#N/A N/A,#N/A N/A,2748.23,#N/A N/A,#N/A N/A,3.96,22.3049,#N/A N/A,2.2855,#N/A N/A,9.18
1/12/2018,43.82,#N/A N/A,#N/A N/A,5.8634,18.4106,#N/A N/A,3.8214,#N/A N/A,#N/A N/A,187.77,#N/A N/A,#N/A N/A,3.3598,29.1258,#N/A N/A,12.8019,#N/A N/A,#N/A N/A,217.24,#N/A N/A,#N/A N/A,-2.0614,173.0907,#N/A N/A,8.1727,#N/A N/A,#N/A N/A,55.276,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,63.834,#N/A N/A,#N/A N/A,1.0107,212.2276,#N/A N/A,3.5255,#N/A N/A,#N/A N/A,2767.56,#N/A N/A,#N/A N/A,3.93,22.4555,#N/A N/A,2.301,#N/A N/A,9.18
1/15/2018,43.82,#N/A N/A,#N/A N/A,5.8634,18.4106,#N/A N/A,3.8214,#N/A N/A,#N/A N/A,187.77,#N/A N/A,#N/A N/A,3.3598,29.1258,#N/A N/A,12.8019,#N/A N/A,#N/A N/A,217.24,#N/A N/A,#N/A N/A,-2.0614,173.0907,#N/A N/A,8.1727,#N/A N/A,#N/A N/A,55.276,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,63.834,#N/A N/A,#N/A N/A,1.0107,212.2276,#N/A N/A,3.5255,#N/A N/A,#N/A N/A,2767.56,#N/A N/A,#N/A N/A,3.93,22.4555,#N/A N/A,2.301,#N/A N/A,9.18
1/16/2018,44.273,#N/A N/A,#N/A N/A,5.8933,18.317,#N/A N/A,3.8019,#N/A N/A,#N/A N/A,179.37,#N/A N/A,#N/A N/A,3.3783,28.9667,#N/A N/A,12.7319,#N/A N/A,#N/A N/A,221.23,#N/A N/A,#N/A N/A,-2.0586,173.3254,#N/A N/A,8.1838,#N/A N/A,#N/A N/A,56.113,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,65.26,#N/A N/A,#N/A N/A,1.011,212.1724,#N/A N/A,3.5246,#N/A N/A,#N/A N/A,2786.24,#N/A N/A,#N/A N/A,3.95,22.3776,#N/A N/A,2.293,#N/A N/A,9.18
1/17/2018,44.048,#N/A N/A,#N/A N/A,5.7976,18.6196,#N/A N/A,3.8647,#N/A N/A,#N/A N/A,178.39,#N/A N/A,#N/A N/A,3.3933,28.8384,#N/A N/A,12.6756,#N/A N/A,#N/A N/A,221.53,#N/A N/A,#N/A N/A,-2.0968,170.1723,#N/A N/A,8.0349,#N/A N/A,#N/A N/A,56.088,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,65.243,#N/A N/A,#N/A N/A,1.0187,210.5691,#N/A N/A,3.498,#N/A N/A,#N/A N/A,2776.42,#N/A N/A,#N/A N/A,3.91,22.5886,#N/A N/A,2.3146,#N/A N/A,9.18
1/18/2018,44.775,#N/A N/A,#N/A N/A,5.7924,18.6362,#N/A N/A,3.8682,#N/A N/A,#N/A N/A,177.6,#N/A N/A,#N/A N/A,3.3518,29.1957,#N/A N/A,12.8326,#N/A N/A,#N/A N/A,217.5,#N/A N/A,#N/A N/A,-2.0698,172.3865,#N/A N/A,8.1394,#N/A N/A,#N/A N/A,56.599,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,64.75,#N/A N/A,#N/A N/A,1.02,210.2959,#N/A N/A,3.4934,#N/A N/A,#N/A N/A,2802.56,#N/A N/A,#N/A N/A,3.91,22.5523,#N/A N/A,2.3109,#N/A N/A,9.18
1/19/2018,44.815,#N/A N/A,#N/A N/A,5.8184,18.553,#N/A N/A,3.8509,#N/A N/A,#N/A N/A,179.8,#N/A N/A,#N/A N/A,3.3242,29.4376,#N/A N/A,12.9389,#N/A N/A,#N/A N/A,220.33,#N/A N/A,#N/A N/A,-2.0686,172.4883,#N/A N/A,8.1442,#N/A N/A,#N/A N/A,56.49,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,64.666,#N/A N/A,#N/A N/A,1.019,210.5008,#N/A N/A,3.4968,#N/A N/A,#N/A N/A,2798.03,#N/A N/A,#N/A N/A,3.9,22.6509,#N/A N/A,2.321,#N/A N/A,9.18
1/22/2018,44.615,#N/A N/A,#N/A N/A,5.8664,18.4012,#N/A N/A,3.8194,#N/A N/A,#N/A N/A,181.29,#N/A N/A,#N/A N/A,3.251,30.1001,#N/A N/A,13.2301,#N/A N/A,#N/A N/A,220.46,#N/A N/A,#N/A N/A,-2.0039,178.059,#N/A N/A,8.4073,#N/A N/A,#N/A N/A,56.876,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,64.729,#N/A N/A,#N/A N/A,0.9939,215.8228,#N/A N/A,3.5852,#N/A N/A,#N/A N/A,2810.3,#N/A N/A,#N/A N/A,3.87,22.834,#N/A N/A,2.3396,#N/A N/A,9.18
1/23/2018,44.25,#N/A N/A,#N/A N/A,5.865,18.4054,#N/A N/A,3.8203,#N/A N/A,#N/A N/A,185.37,#N/A N/A,#N/A N/A,3.1827,30.7464,#N/A N/A,13.5142,#N/A N/A,#N/A N/A,227.58,#N/A N/A,#N/A N/A,-1.8221,195.8273,#N/A N/A,9.2462,#N/A N/A,#N/A N/A,57.79,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,66.366,#N/A N/A,#N/A N/A,0.9682,221.5512,#N/A N/A,3.6804,#N/A N/A,#N/A N/A,2832.97,#N/A N/A,#N/A N/A,3.86,22.8843,#N/A N/A,2.3447,#N/A N/A,9.18
1/24/2018,44.26,#N/A N/A,#N/A N/A,5.96,18.1122,#N/A N/A,3.7594,#N/A N/A,#N/A N/A,189.35,#N/A N/A,#N/A N/A,3.2305,30.2917,#N/A N/A,13.3143,#N/A N/A,#N/A N/A,250.29,#N/A N/A,#N/A N/A,-1.7453,204.4415,#N/A N/A,9.653,#N/A N/A,#N/A N/A,58.499,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,68.127,#N/A N/A,#N/A N/A,0.9718,220.7333,#N/A N/A,3.6668,#N/A N/A,#N/A N/A,2839.13,#N/A N/A,#N/A N/A,3.86,22.8718,#N/A N/A,2.3435,#N/A N/A,9.18
1/25/2018,43.555,#N/A N/A,#N/A N/A,6.0683,17.7889,#N/A N/A,3.6923,#N/A N/A,#N/A N/A,186.55,#N/A N/A,#N/A N/A,3.2145,30.4427,#N/A N/A,13.3807,#N/A N/A,#N/A N/A,261.3,#N/A N/A,#N/A N/A,-1.6909,211.0137,#N/A N/A,9.9633,#N/A N/A,#N/A N/A,58.212,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,67.876,#N/A N/A,#N/A N/A,0.9574,224.0569,#N/A N/A,3.722,#N/A N/A,#N/A N/A,2837.54,#N/A N/A,#N/A N/A,3.86,22.886,#N/A N/A,2.3449,#N/A N/A,9.18
1/26/2018,42.778,#N/A N/A,#N/A N/A,6.0542,17.8305,#N/A N/A,3.701,#N/A N/A,#N/A N/A,187.48,#N/A N/A,#N/A N/A,3.1718,30.8519,#N/A N/A,13.5606,#N/A N/A,#N/A N/A,269.7,#N/A N/A,#N/A N/A,-1.6608,214.8475,#N/A N/A,10.1443,#N/A N/A,#N/A N/A,58.518,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,68.898,#N/A N/A,#N/A N/A,0.9409,227.9756,#N/A N/A,3.7871,#N/A N/A,#N/A N/A,2839.25,#N/A N/A,#N/A N/A,3.81,23.1527,#N/A N/A,2.3726,#N/A N/A,9.16
1/29/2018,42.878,#N/A N/A,#N/A N/A,6.1821,17.4614,#N/A N/A,3.6244,#N/A N/A,#N/A N/A,190,#N/A N/A,#N/A N/A,3.2404,30.1992,#N/A N/A,13.2736,#N/A N/A,#N/A N/A,274.6,#N/A N/A,#N/A N/A,-1.6025,222.6637,#N/A N/A,10.5133,#N/A N/A,#N/A N/A,58.792,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,70.102,#N/A N/A,#N/A N/A,0.9305,230.5171,#N/A N/A,3.8293,#N/A N/A,#N/A N/A,2872.87,#N/A N/A,#N/A N/A,3.84,22.9611,#N/A N/A,2.3554,#N/A N/A,9.04
1/30/2018,41.99,#N/A N/A,#N/A N/A,6.2188,17.3585,#N/A N/A,3.603,#N/A N/A,#N/A N/A,185.98,#N/A N/A,#N/A N/A,3.2206,30.3843,#N/A N/A,13.355,#N/A N/A,#N/A N/A,284.59,#N/A N/A,#N/A N/A,-1.6358,218.1336,#N/A N/A,10.2994,#N/A N/A,#N/A N/A,58.779,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,70.884,#N/A N/A,#N/A N/A,0.9175,233.7919,#N/A N/A,3.8837,#N/A N/A,#N/A N/A,2853.53,#N/A N/A,#N/A N/A,3.89,22.7116,#N/A N/A,2.3298,#N/A N/A,9.04
1/31/2018,41.743,#N/A N/A,#N/A N/A,6.2017,17.4063,#N/A N/A,3.6129,#N/A N/A,#N/A N/A,187.12,#N/A N/A,#N/A N/A,3.2246,30.3469,#N/A N/A,13.3386,#N/A N/A,#N/A N/A,278.8,#N/A N/A,#N/A N/A,-1.6872,211.4832,#N/A N/A,9.9854,#N/A N/A,#N/A N/A,58.185,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,71.891,#N/A N/A,#N/A N/A,0.9092,235.9171,#N/A N/A,3.919,#N/A N/A,#N/A N/A,2822.43,#N/A N/A,#N/A N/A,3.89,22.7028,#N/A N/A,2.3288,#N/A N/A,9.05
2/1/2018,41.858,#N/A N/A,#N/A N/A,6.1887,17.4427,#N/A N/A,3.6205,#N/A N/A,#N/A N/A,186.89,#N/A N/A,#N/A N/A,3.1211,31.3537,#N/A N/A,13.7811,#N/A N/A,#N/A N/A,270.3,#N/A N/A,#N/A N/A,-1.7205,207.3912,#N/A N/A,9.7922,#N/A N/A,#N/A N/A,58.497,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,72.545,#N/A N/A,#N/A N/A,0.9491,226.0163,#N/A N/A,3.7546,#N/A N/A,#N/A N/A,2823.81,#N/A N/A,#N/A N/A,3.9,22.6879,#N/A N/A,2.3273,#N/A N/A,9.05
2/2/2018,41.945,#N/A N/A,#N/A N/A,6.4695,16.6859,#N/A N/A,3.4634,#N/A N/A,#N/A N/A,193.09,#N/A N/A,#N/A N/A,3.1672,30.8974,#N/A N/A,13.5805,#N/A N/A,#N/A N/A,265.07,#N/A N/A,#N/A N/A,-1.7053,209.2377,#N/A N/A,9.8794,#N/A N/A,#N/A N/A,58.385,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,69.5,#N/A N/A,#N/A N/A,0.9225,232.5122,#N/A N/A,3.8625,#N/A N/A,#N/A N/A,2821.98,#N/A N/A,#N/A N/A,3.98,22.2084,#N/A N/A,2.2779,#N/A N/A,9.05
2/5/2018,40.125,#N/A N/A,#N/A N/A,6.6352,16.269,#N/A N/A,3.3768,#N/A N/A,#N/A N/A,190.28,#N/A N/A,#N/A N/A,3.3248,29.4327,#N/A N/A,12.9368,#N/A N/A,#N/A N/A,267.43,#N/A N/A,#N/A N/A,-1.7936,198.9334,#N/A N/A,9.3929,#N/A N/A,#N/A N/A,55.595,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,71.498,#N/A N/A,#N/A N/A,0.9491,226.0163,#N/A N/A,3.7546,#N/A N/A,#N/A N/A,2762.13,#N/A N/A,#N/A N/A,4.14,21.2631,#N/A N/A,2.1806,#N/A N/A,9.12
2/6/2018,39.123,#N/A N/A,#N/A N/A,6.3691,16.9489,#N/A N/A,3.518,#N/A N/A,#N/A N/A,181.26,#N/A N/A,#N/A N/A,3.2521,30.0904,#N/A N/A,13.2258,#N/A N/A,#N/A N/A,254.26,#N/A N/A,#N/A N/A,-1.7163,207.8998,#N/A N/A,9.8162,#N/A N/A,#N/A N/A,52.79,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,69.5,#N/A N/A,#N/A N/A,0.9143,234.6081,#N/A N/A,3.8973,#N/A N/A,#N/A N/A,2648.94,#N/A N/A,#N/A N/A,4.07,21.6341,#N/A N/A,2.2186,#N/A N/A,9.12
2/7/2018,40.758,#N/A N/A,#N/A N/A,6.5084,16.5861,#N/A N/A,3.4427,#N/A N/A,#N/A N/A,185.31,#N/A N/A,#N/A N/A,3.3447,29.2574,#N/A N/A,12.8597,#N/A N/A,#N/A N/A,265.72,#N/A N/A,#N/A N/A,-1.7238,206.9922,#N/A N/A,9.7734,#N/A N/A,#N/A N/A,54.03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,72.142,#N/A N/A,#N/A N/A,0.9311,230.3707,#N/A N/A,3.8269,#N/A N/A,#N/A N/A,2695.14,#N/A N/A,#N/A N/A,4.09,21.5255,#N/A N/A,2.2075,#N/A N/A,9.12
2/8/2018,39.885,#N/A N/A,#N/A N/A,6.6925,16.1297,#N/A N/A,3.3479,#N/A N/A,#N/A N/A,180.18,#N/A N/A,#N/A N/A,3.5123,27.8609,#N/A N/A,12.2459,#N/A N/A,#N/A N/A,264.56,#N/A N/A,#N/A N/A,-1.8235,195.6786,#N/A N/A,9.2392,#N/A N/A,#N/A N/A,52.429,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,70.839,#N/A N/A,#N/A N/A,0.9768,219.5935,#N/A N/A,3.6479,#N/A N/A,#N/A N/A,2681.66,#N/A N/A,#N/A N/A,4.25,20.7173,#N/A N/A,2.1246,#N/A N/A,9.12
2/9/2018,38.788,#N/A N/A,#N/A N/A,6.6386,16.2607,#N/A N/A,3.3751,#N/A N/A,#N/A N/A,171.58,#N/A N/A,#N/A N/A,3.422,28.5965,#N/A N/A,12.5692,#N/A N/A,#N/A N/A,250.1,#N/A N/A,#N/A N/A,-1.8281,195.1857,#N/A N/A,9.2159,#N/A N/A,#N/A N/A,50.076,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,67.525,#N/A N/A,#N/A N/A,0.9848,217.8211,#N/A N/A,3.6184,#N/A N/A,#N/A N/A,2581,#N/A N/A,#N/A N/A,4.19,21.0273,#N/A N/A,2.1564,#N/A N/A,9.12
2/12/2018,39.103,#N/A N/A,#N/A N/A,6.3816,16.9156,#N/A N/A,3.5111,#N/A N/A,#N/A N/A,176.11,#N/A N/A,#N/A N/A,3.4162,28.6452,#N/A N/A,12.5906,#N/A N/A,#N/A N/A,249.47,#N/A N/A,#N/A N/A,-1.768,201.8205,#N/A N/A,9.5292,#N/A N/A,#N/A N/A,51.889,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,66.98,#N/A N/A,#N/A N/A,0.9516,225.4033,#N/A N/A,3.7444,#N/A N/A,#N/A N/A,2619.55,#N/A N/A,#N/A N/A,4.13,21.3181,#N/A N/A,2.1862,#N/A N/A,9.12
2/13/2018,40.678,#N/A N/A,#N/A N/A,6.3183,17.0851,#N/A N/A,3.5462,#N/A N/A,#N/A N/A,176.41,#N/A N/A,#N/A N/A,3.4805,28.1158,#N/A N/A,12.358,#N/A N/A,#N/A N/A,257.95,#N/A N/A,#N/A N/A,-1.7658,202.0709,#N/A N/A,9.541,#N/A N/A,#N/A N/A,52.597,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,69.312,#N/A N/A,#N/A N/A,0.9326,230.0016,#N/A N/A,3.8208,#N/A N/A,#N/A N/A,2656,#N/A N/A,#N/A N/A,4.12,21.3727,#N/A N/A,2.1916,#N/A N/A,9.12
2/14/2018,41.085,#N/A N/A,#N/A N/A,6.2039,17.4001,#N/A N/A,3.6116,#N/A N/A,#N/A N/A,173.15,#N/A N/A,#N/A N/A,3.357,29.1502,#N/A N/A,12.8126,#N/A N/A,#N/A N/A,258.27,#N/A N/A,#N/A N/A,-1.7145,208.1188,#N/A N/A,9.8266,#N/A N/A,#N/A N/A,52.605,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,70.726,#N/A N/A,#N/A N/A,0.9091,235.9431,#N/A N/A,3.9195,#N/A N/A,#N/A N/A,2662.94,#N/A N/A,#N/A N/A,4.07,21.6588,#N/A N/A,2.221,#N/A N/A,9.12
2/15/2018,41.843,#N/A N/A,#N/A N/A,6.0024,17.9843,#N/A N/A,3.7329,#N/A N/A,#N/A N/A,179.52,#N/A N/A,#N/A N/A,3.3488,29.2216,#N/A N/A,12.844,#N/A N/A,#N/A N/A,266,#N/A N/A,#N/A N/A,-1.6272,219.2837,#N/A N/A,10.3537,#N/A N/A,#N/A N/A,53.485,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,72.553,#N/A N/A,#N/A N/A,0.9025,237.6846,#N/A N/A,3.9484,#N/A N/A,#N/A N/A,2698.63,#N/A N/A,#N/A N/A,4.02,21.921,#N/A N/A,2.2479,#N/A N/A,9.12
